Time,Voltage
2023-01-24T17:16:00Z,0
2023-01-24T17:16:20Z,0
2023-01-24T17:16:40Z,0
2023-01-24T17:17:00Z,0
2023-01-24T17:17:20Z,0
2023-01-24T17:17:40Z,0
2023-01-24T17:18:00Z,0
2023-01-24T17:18:20Z,0
2023-01-24T17:18:40Z,0
2023-01-24T17:19:00Z,0
2023-01-24T17:19:20Z,0
2023-01-24T17:19:40Z,0
2023-01-24T17:20:00Z,0
2023-01-24T17:20:20Z,0
2023-01-24T17:20:40Z,0
2023-01-24T17:21:00Z,0
2023-01-24T17:21:20Z,0
2023-01-24T17:21:40Z,0
2023-01-24T17:22:00Z,0
2023-01-24T17:22:20Z,0
2023-01-24T17:22:40Z,0
2023-01-24T17:23:00Z,0
2023-01-24T17:23:20Z,0
2023-01-24T17:23:40Z,0
2023-01-24T17:24:00Z,0
2023-01-24T17:24:20Z,0
2023-01-24T17:24:40Z,0
2023-01-24T17:25:00Z,0
2023-01-24T17:25:20Z,0
2023-01-24T17:25:40Z,0
2023-01-24T17:26:00Z,0
2023-01-24T17:26:20Z,0
2023-01-24T17:26:40Z,0
2023-01-24T17:27:00Z,0
2023-01-24T17:27:20Z,0
2023-01-24T17:27:40Z,0
2023-01-24T17:28:00Z,0
2023-01-24T17:28:20Z,0
2023-01-24T17:28:40Z,0
2023-01-24T17:29:00Z,0
2023-01-24T17:29:20Z,0
2023-01-24T17:29:40Z,0
2023-01-24T17:30:00Z,0
2023-01-24T17:30:20Z,0
2023-01-24T17:30:40Z,0
2023-01-24T17:31:00Z,0
2023-01-24T17:31:20Z,0
2023-01-24T17:31:40Z,0
2023-01-24T17:32:00Z,0
2023-01-24T17:32:20Z,0
2023-01-24T17:32:40Z,0
2023-01-24T17:33:00Z,0
2023-01-24T17:33:20Z,0
2023-01-24T17:33:40Z,0
2023-01-24T17:34:00Z,0
2023-01-24T17:34:20Z,0
2023-01-24T17:34:40Z,0
2023-01-24T17:35:00Z,0
2023-01-24T17:35:20Z,0
2023-01-24T17:35:40Z,0
2023-01-24T17:36:00Z,0
2023-01-24T17:36:20Z,0
2023-01-24T17:36:40Z,0
2023-01-24T17:37:00Z,0
2023-01-24T17:37:20Z,0
2023-01-24T17:37:40Z,0
2023-01-24T17:38:00Z,0
2023-01-24T17:38:20Z,0
2023-01-24T17:38:40Z,0
2023-01-24T17:39:00Z,0
2023-01-24T17:39:20Z,0
2023-01-24T17:39:40Z,0
2023-01-24T17:40:00Z,0
2023-01-24T17:40:20Z,0
2023-01-24T17:40:40Z,0
2023-01-24T17:41:00Z,0
2023-01-24T17:41:20Z,0
2023-01-24T17:41:40Z,0
2023-01-24T17:42:00Z,0
2023-01-24T17:42:20Z,0
2023-01-24T17:42:40Z,0
2023-01-24T17:43:00Z,0
2023-01-24T17:43:20Z,0
2023-01-24T17:43:40Z,0
2023-01-24T17:44:00Z,0
2023-01-24T17:44:20Z,0
2023-01-24T17:44:40Z,0
2023-01-24T17:45:00Z,0
2023-01-24T17:45:20Z,0
2023-01-24T17:45:40Z,0
2023-01-24T17:46:00Z,0
2023-01-24T17:46:20Z,0
2023-01-24T17:46:40Z,0
2023-01-24T17:47:00Z,0
2023-01-24T17:47:20Z,0
2023-01-24T17:47:40Z,0
2023-01-24T17:48:00Z,0
2023-01-24T17:48:20Z,0
2023-01-24T17:48:40Z,0
2023-01-24T17:49:00Z,0
2023-01-24T17:49:20Z,0
2023-01-24T17:49:40Z,0
2023-01-24T17:50:00Z,0
2023-01-24T17:50:20Z,0
2023-01-24T17:50:40Z,0
2023-01-24T17:51:00Z,0
2023-01-24T17:51:20Z,0
2023-01-24T17:51:40Z,0
2023-01-24T17:52:00Z,0
2023-01-24T17:52:20Z,0
2023-01-24T17:52:40Z,0
2023-01-24T17:53:00Z,0
2023-01-24T17:53:20Z,0
2023-01-24T17:53:40Z,0
2023-01-24T17:54:00Z,0
2023-01-24T17:54:20Z,0
2023-01-24T17:54:40Z,0
2023-01-24T17:55:00Z,0
2023-01-24T17:55:20Z,0
2023-01-24T17:55:40Z,0
2023-01-24T17:56:00Z,0
2023-01-24T17:56:20Z,0
2023-01-24T17:56:40Z,0
2023-01-24T17:57:00Z,0
2023-01-24T17:57:20Z,0
2023-01-24T17:57:40Z,0
2023-01-24T17:58:00Z,0
2023-01-24T17:58:20Z,0
2023-01-24T17:58:40Z,0
2023-01-24T17:59:00Z,0
2023-01-24T17:59:20Z,0
2023-01-24T17:59:40Z,0
2023-01-24T18:00:00Z,0
2023-01-24T18:00:20Z,0
2023-01-24T18:00:40Z,0
2023-01-24T18:01:00Z,0
2023-01-24T18:01:20Z,0
2023-01-24T18:01:40Z,0
2023-01-24T18:02:00Z,0
2023-01-24T18:02:20Z,0
2023-01-24T18:02:40Z,0
2023-01-24T18:03:00Z,0
2023-01-24T18:03:20Z,0
2023-01-24T18:03:40Z,0
2023-01-24T18:04:00Z,0
2023-01-24T18:04:20Z,0
2023-01-24T18:04:40Z,0
2023-01-24T18:05:00Z,0
2023-01-24T18:05:20Z,0
2023-01-24T18:05:40Z,0
2023-01-24T18:06:00Z,0
2023-01-24T18:06:20Z,0
2023-01-24T18:06:40Z,0
2023-01-24T18:07:00Z,0
2023-01-24T18:07:20Z,0
2023-01-24T18:07:40Z,0
2023-01-24T18:08:00Z,0
2023-01-24T18:08:20Z,0
2023-01-24T18:08:40Z,0
2023-01-24T18:09:00Z,0
2023-01-24T18:09:20Z,0
2023-01-24T18:09:40Z,0
2023-01-24T18:10:00Z,0
2023-01-24T18:10:20Z,0
2023-01-24T18:10:40Z,0
2023-01-24T18:11:00Z,0
2023-01-24T18:11:20Z,0
2023-01-24T18:11:40Z,0
2023-01-24T18:12:00Z,0
2023-01-24T18:12:20Z,0
2023-01-24T18:12:40Z,0
2023-01-24T18:13:00Z,0
2023-01-24T18:13:20Z,0
2023-01-24T18:13:40Z,0
2023-01-24T18:14:00Z,0
2023-01-24T18:14:20Z,0
2023-01-24T18:14:40Z,0
2023-01-24T18:15:00Z,0
2023-01-24T18:15:20Z,0
2023-01-24T18:15:40Z,0
2023-01-24T18:16:00Z,0
2023-01-24T18:16:20Z,0
2023-01-24T18:16:40Z,0
2023-01-24T18:17:00Z,0
2023-01-24T18:17:20Z,0
2023-01-24T18:17:40Z,0
2023-01-24T18:18:00Z,0
2023-01-24T18:18:20Z,0
2023-01-24T18:18:40Z,0
2023-01-24T18:19:00Z,0
2023-01-24T18:19:20Z,0
2023-01-24T18:19:40Z,0
2023-01-24T18:20:00Z,0
2023-01-24T18:20:20Z,0
2023-01-24T18:20:40Z,0
2023-01-24T18:21:00Z,0
2023-01-24T18:21:20Z,0
2023-01-24T18:21:40Z,0
2023-01-24T18:22:00Z,0
2023-01-24T18:22:20Z,0
2023-01-24T18:22:40Z,0
2023-01-24T18:23:00Z,0
2023-01-24T18:23:20Z,0
2023-01-24T18:23:40Z,0
2023-01-24T18:24:00Z,0
2023-01-24T18:24:20Z,0
2023-01-24T18:24:40Z,0
2023-01-24T18:25:00Z,0
2023-01-24T18:25:20Z,0
2023-01-24T18:25:40Z,0
2023-01-24T18:26:00Z,0
2023-01-24T18:26:20Z,0
2023-01-24T18:26:40Z,0
2023-01-24T18:27:00Z,0
2023-01-24T18:27:20Z,0
2023-01-24T18:27:40Z,0
2023-01-24T18:28:00Z,0
2023-01-24T18:28:20Z,0
2023-01-24T18:28:40Z,0
2023-01-24T18:29:00Z,0
2023-01-24T18:29:20Z,0
2023-01-24T18:29:40Z,0
2023-01-24T18:30:00Z,0
2023-01-24T18:30:20Z,0
2023-01-24T18:30:40Z,0
2023-01-24T18:31:00Z,0
2023-01-24T18:31:20Z,0
2023-01-24T18:31:40Z,0
2023-01-24T18:32:00Z,0
2023-01-24T18:32:20Z,0
2023-01-24T18:32:40Z,0
2023-01-24T18:33:00Z,0
2023-01-24T18:33:20Z,0
2023-01-24T18:33:40Z,0
2023-01-24T18:34:00Z,0
2023-01-24T18:34:20Z,0
2023-01-24T18:34:40Z,0
2023-01-24T18:35:00Z,0
2023-01-24T18:35:20Z,0
2023-01-24T18:35:40Z,0
2023-01-24T18:36:00Z,0
2023-01-24T18:36:20Z,0
2023-01-24T18:36:40Z,0
2023-01-24T18:37:00Z,0
2023-01-24T18:37:20Z,0
2023-01-24T18:37:40Z,0
2023-01-24T18:38:00Z,0
2023-01-24T18:38:20Z,0
2023-01-24T18:38:40Z,0
2023-01-24T18:39:00Z,0
2023-01-24T18:39:20Z,0
2023-01-24T18:39:40Z,0
2023-01-24T18:40:00Z,0
2023-01-24T18:40:20Z,0
2023-01-24T18:40:40Z,0
2023-01-24T18:41:00Z,0
2023-01-24T18:41:20Z,0
2023-01-24T18:41:40Z,0
2023-01-24T18:42:00Z,0
2023-01-24T18:42:20Z,0
2023-01-24T18:42:40Z,0
2023-01-24T18:43:00Z,0
2023-01-24T18:43:20Z,0
2023-01-24T18:43:40Z,0
2023-01-24T18:44:00Z,0
2023-01-24T18:44:20Z,0
2023-01-24T18:44:40Z,0
2023-01-24T18:45:00Z,0
2023-01-24T18:45:20Z,0
2023-01-24T18:45:40Z,0
2023-01-24T18:46:00Z,0
2023-01-24T18:46:20Z,0
2023-01-24T18:46:40Z,0
2023-01-24T18:47:00Z,0
2023-01-24T18:47:20Z,0
2023-01-24T18:47:40Z,0
2023-01-24T18:48:00Z,0
2023-01-24T18:48:20Z,0
2023-01-24T18:48:40Z,0
2023-01-24T18:49:00Z,0
2023-01-24T18:49:20Z,0
2023-01-24T18:49:40Z,0
2023-01-24T18:50:00Z,0
2023-01-24T18:50:20Z,0
2023-01-24T18:50:40Z,0
2023-01-24T18:51:00Z,0
2023-01-24T18:51:20Z,0
2023-01-24T18:51:40Z,0
2023-01-24T18:52:00Z,0
2023-01-24T18:52:20Z,0
2023-01-24T18:52:40Z,0
2023-01-24T18:53:00Z,0
2023-01-24T18:53:20Z,0
2023-01-24T18:53:40Z,0
2023-01-24T18:54:00Z,0
2023-01-24T18:54:20Z,0
2023-01-24T18:54:40Z,0
2023-01-24T18:55:00Z,0
2023-01-24T18:55:20Z,0
2023-01-24T18:55:40Z,0
2023-01-24T18:56:00Z,0
2023-01-24T18:56:20Z,0
2023-01-24T18:56:40Z,0
2023-01-24T18:57:00Z,0
2023-01-24T18:57:20Z,0
2023-01-24T18:57:40Z,0
2023-01-24T18:58:00Z,0
2023-01-24T18:58:20Z,0
2023-01-24T18:58:40Z,0
2023-01-24T18:59:00Z,0
2023-01-24T18:59:20Z,0
2023-01-24T18:59:40Z,0
2023-01-24T19:00:00Z,0
2023-01-24T19:00:20Z,0
2023-01-24T19:00:40Z,0
2023-01-24T19:01:00Z,0
2023-01-24T19:01:20Z,0
2023-01-24T19:01:40Z,0
2023-01-24T19:02:00Z,0
2023-01-24T19:02:20Z,0
2023-01-24T19:02:40Z,0
2023-01-24T19:03:00Z,0
2023-01-24T19:03:20Z,0
2023-01-24T19:03:40Z,0
2023-01-24T19:04:00Z,0
2023-01-24T19:04:20Z,0
2023-01-24T19:04:40Z,0
2023-01-24T19:05:00Z,0
2023-01-24T19:05:20Z,0
2023-01-24T19:05:40Z,0
2023-01-24T19:06:00Z,0
2023-01-24T19:06:20Z,0
2023-01-24T19:06:40Z,0
2023-01-24T19:07:00Z,0
2023-01-24T19:07:20Z,0
2023-01-24T19:07:40Z,0
2023-01-24T19:08:00Z,0
2023-01-24T19:08:20Z,0
2023-01-24T19:08:40Z,0
2023-01-24T19:09:00Z,0
2023-01-24T19:09:20Z,0
2023-01-24T19:09:40Z,0
2023-01-24T19:10:00Z,0
2023-01-24T19:10:20Z,0
2023-01-24T19:10:40Z,0
2023-01-24T19:11:00Z,0
2023-01-24T19:11:20Z,0
2023-01-24T19:11:40Z,0
2023-01-24T19:12:00Z,0
2023-01-24T19:12:20Z,0
2023-01-24T19:12:40Z,0
2023-01-24T19:13:00Z,0
2023-01-24T19:13:20Z,0
2023-01-24T19:13:40Z,0
2023-01-24T19:14:00Z,0
2023-01-24T19:14:20Z,0
2023-01-24T19:14:40Z,0
2023-01-24T19:15:00Z,0
2023-01-24T19:15:20Z,0
2023-01-24T19:15:40Z,0
2023-01-24T19:16:00Z,0
2023-01-24T19:16:20Z,0
2023-01-24T19:16:40Z,0
2023-01-24T19:17:00Z,0
2023-01-24T19:17:20Z,0
2023-01-24T19:17:40Z,0
2023-01-24T19:18:00Z,0
2023-01-24T19:18:20Z,0
2023-01-24T19:18:40Z,0
2023-01-24T19:19:00Z,0
2023-01-24T19:19:20Z,0
2023-01-24T19:19:40Z,0
2023-01-24T19:20:00Z,0
2023-01-24T19:20:20Z,0
2023-01-24T19:20:40Z,0
2023-01-24T19:21:00Z,0
2023-01-24T19:21:20Z,0
2023-01-24T19:21:40Z,0
2023-01-24T19:22:00Z,0
2023-01-24T19:22:20Z,0
2023-01-24T19:22:40Z,0
2023-01-24T19:23:00Z,0
2023-01-24T19:23:20Z,0
2023-01-24T19:23:40Z,0
2023-01-24T19:24:00Z,0
2023-01-24T19:24:20Z,0
2023-01-24T19:24:40Z,0
2023-01-24T19:25:00Z,0
2023-01-24T19:25:20Z,0
2023-01-24T19:25:40Z,0
2023-01-24T19:26:00Z,0
2023-01-24T19:26:20Z,0
2023-01-24T19:26:40Z,0
2023-01-24T19:27:00Z,0
2023-01-24T19:27:20Z,0
2023-01-24T19:27:40Z,0
2023-01-24T19:28:00Z,0
2023-01-24T19:28:20Z,0
2023-01-24T19:28:40Z,0
2023-01-24T19:29:00Z,0
2023-01-24T19:29:20Z,0
2023-01-24T19:29:40Z,0
2023-01-24T19:30:00Z,0
2023-01-24T19:30:20Z,0
2023-01-24T19:30:40Z,0
2023-01-24T19:31:00Z,0
2023-01-24T19:31:20Z,0
2023-01-24T19:31:40Z,0
2023-01-24T19:32:00Z,0
2023-01-24T19:32:20Z,0
2023-01-24T19:32:40Z,0
2023-01-24T19:33:00Z,0
2023-01-24T19:33:20Z,0
2023-01-24T19:33:40Z,0
2023-01-24T19:34:00Z,0
2023-01-24T19:34:20Z,0
2023-01-24T19:34:40Z,0
2023-01-24T19:35:00Z,0
2023-01-24T19:35:20Z,0
2023-01-24T19:35:40Z,0
2023-01-24T19:36:00Z,0
2023-01-24T19:36:20Z,0
2023-01-24T19:36:40Z,0
2023-01-24T19:37:00Z,0
2023-01-24T19:37:20Z,0
2023-01-24T19:37:40Z,0
2023-01-24T19:38:00Z,0
2023-01-24T19:38:20Z,0
2023-01-24T19:38:40Z,0
2023-01-24T19:39:00Z,0
2023-01-24T19:39:20Z,0
2023-01-24T19:39:40Z,0
2023-01-24T19:40:00Z,0
2023-01-24T19:40:20Z,0
2023-01-24T19:40:40Z,0
2023-01-24T19:41:00Z,0
2023-01-24T19:41:20Z,0
2023-01-24T19:41:40Z,0
2023-01-24T19:42:00Z,0
2023-01-24T19:42:20Z,0
2023-01-24T19:42:40Z,0
2023-01-24T19:43:00Z,0
2023-01-24T19:43:20Z,0
2023-01-24T19:43:40Z,0
2023-01-24T19:44:00Z,0
2023-01-24T19:44:20Z,0
2023-01-24T19:44:40Z,0
2023-01-24T19:45:00Z,0
2023-01-24T19:45:20Z,0
2023-01-24T19:45:40Z,0
2023-01-24T19:46:00Z,0
2023-01-24T19:46:20Z,0
2023-01-24T19:46:40Z,0
2023-01-24T19:47:00Z,0
2023-01-24T19:47:20Z,0
2023-01-24T19:47:40Z,0
2023-01-24T19:48:00Z,0
2023-01-24T19:48:20Z,0
2023-01-24T19:48:40Z,0
2023-01-24T19:49:00Z,0
2023-01-24T19:49:20Z,0
2023-01-24T19:49:40Z,0
2023-01-24T19:50:00Z,0
2023-01-24T19:50:20Z,0
2023-01-24T19:50:40Z,0
2023-01-24T19:51:00Z,0
2023-01-24T19:51:20Z,0
2023-01-24T19:51:40Z,0
2023-01-24T19:52:00Z,0
2023-01-24T19:52:20Z,0
2023-01-24T19:52:40Z,0
2023-01-24T19:53:00Z,0
2023-01-24T19:53:20Z,0
2023-01-24T19:53:40Z,0
2023-01-24T19:54:00Z,0
2023-01-24T19:54:20Z,0
2023-01-24T19:54:40Z,0
2023-01-24T19:55:00Z,0
2023-01-24T19:55:20Z,0
2023-01-24T19:55:40Z,0
2023-01-24T19:56:00Z,0
2023-01-24T19:56:20Z,0
2023-01-24T19:56:40Z,0
2023-01-24T19:57:00Z,0
2023-01-24T19:57:20Z,0
2023-01-24T19:57:40Z,0
2023-01-24T19:58:00Z,0
2023-01-24T19:58:20Z,0
2023-01-24T19:58:40Z,0
2023-01-24T19:59:00Z,0
2023-01-24T19:59:20Z,0
2023-01-24T19:59:40Z,0
2023-01-24T20:00:00Z,0
2023-01-24T20:00:20Z,0
2023-01-24T20:00:40Z,0
2023-01-24T20:01:00Z,0
2023-01-24T20:01:20Z,0
2023-01-24T20:01:40Z,0
2023-01-24T20:02:00Z,0
2023-01-24T20:02:20Z,0
2023-01-24T20:02:40Z,0
2023-01-24T20:03:00Z,0
2023-01-24T20:03:20Z,0
2023-01-24T20:03:40Z,0
2023-01-24T20:04:00Z,0
2023-01-24T20:04:20Z,0
2023-01-24T20:04:40Z,0
2023-01-24T20:05:00Z,0
2023-01-24T20:05:20Z,0
2023-01-24T20:05:40Z,0
2023-01-24T20:06:00Z,0
2023-01-24T20:06:20Z,0
2023-01-24T20:06:40Z,0
2023-01-24T20:07:00Z,0
2023-01-24T20:07:20Z,0
2023-01-24T20:07:40Z,0
2023-01-24T20:08:00Z,0
2023-01-24T20:08:20Z,0
2023-01-24T20:08:40Z,0
2023-01-24T20:09:00Z,0
2023-01-24T20:09:20Z,0
2023-01-24T20:09:40Z,0
2023-01-24T20:10:00Z,0
2023-01-24T20:10:20Z,0
2023-01-24T20:10:40Z,0
2023-01-24T20:11:00Z,0
2023-01-24T20:11:20Z,0
2023-01-24T20:11:40Z,0
2023-01-24T20:12:00Z,0
2023-01-24T20:12:20Z,0
2023-01-24T20:12:40Z,0
2023-01-24T20:13:00Z,0
2023-01-24T20:13:20Z,0
2023-01-24T20:13:40Z,0
2023-01-24T20:14:00Z,0
2023-01-24T20:14:20Z,0
2023-01-24T20:14:40Z,0
2023-01-24T20:15:00Z,0
2023-01-24T20:15:20Z,0
2023-01-24T20:15:40Z,0
2023-01-24T20:16:00Z,0
2023-01-24T20:16:20Z,0
2023-01-24T20:16:40Z,0
2023-01-24T20:17:00Z,0
2023-01-24T20:17:20Z,0
2023-01-24T20:17:40Z,0
2023-01-24T20:18:00Z,0
2023-01-24T20:18:20Z,0
2023-01-24T20:18:40Z,0
2023-01-24T20:19:00Z,0
2023-01-24T20:19:20Z,0
2023-01-24T20:19:40Z,0
2023-01-24T20:20:00Z,0
2023-01-24T20:20:20Z,0
2023-01-24T20:20:40Z,0
2023-01-24T20:21:00Z,0
2023-01-24T20:21:20Z,0
2023-01-24T20:21:40Z,0
2023-01-24T20:22:00Z,0
2023-01-24T20:22:20Z,0
2023-01-24T20:22:40Z,0
2023-01-24T20:23:00Z,0
2023-01-24T20:23:20Z,0
2023-01-24T20:23:40Z,0
2023-01-24T20:24:00Z,0
2023-01-24T20:24:20Z,0
2023-01-24T20:24:40Z,0
2023-01-24T20:25:00Z,0
2023-01-24T20:25:20Z,0
2023-01-24T20:25:40Z,0
2023-01-24T20:26:00Z,0
2023-01-24T20:26:20Z,0
2023-01-24T20:26:40Z,0
2023-01-24T20:27:00Z,0
2023-01-24T20:27:20Z,0
2023-01-24T20:27:40Z,0
2023-01-24T20:28:00Z,0
2023-01-24T20:28:20Z,0
2023-01-24T20:28:40Z,0
2023-01-24T20:29:00Z,0
2023-01-24T20:29:20Z,0
2023-01-24T20:29:40Z,0
2023-01-24T20:30:00Z,0
2023-01-24T20:30:20Z,0
2023-01-24T20:30:40Z,0
2023-01-24T20:31:00Z,0
2023-01-24T20:31:20Z,0
2023-01-24T20:31:40Z,0
2023-01-24T20:32:00Z,0
2023-01-24T20:32:20Z,0
2023-01-24T20:32:40Z,0
2023-01-24T20:33:00Z,0
2023-01-24T20:33:20Z,0
2023-01-24T20:33:40Z,0
2023-01-24T20:34:00Z,0
2023-01-24T20:34:20Z,0
2023-01-24T20:34:40Z,0
2023-01-24T20:35:00Z,0
2023-01-24T20:35:20Z,0
2023-01-24T20:35:40Z,0
2023-01-24T20:36:00Z,0
2023-01-24T20:36:20Z,0
2023-01-24T20:36:40Z,0
2023-01-24T20:37:00Z,0
2023-01-24T20:37:20Z,0
2023-01-24T20:37:40Z,0
2023-01-24T20:38:00Z,0
2023-01-24T20:38:20Z,0
2023-01-24T20:38:40Z,0
2023-01-24T20:39:00Z,0
2023-01-24T20:39:20Z,0
2023-01-24T20:39:40Z,0
2023-01-24T20:40:00Z,0
2023-01-24T20:40:20Z,0
2023-01-24T20:40:40Z,0
2023-01-24T20:41:00Z,0
2023-01-24T20:41:20Z,0
2023-01-24T20:41:40Z,0
2023-01-24T20:42:00Z,0
2023-01-24T20:42:20Z,0
2023-01-24T20:42:40Z,0
2023-01-24T20:43:00Z,0
2023-01-24T20:43:20Z,0
2023-01-24T20:43:40Z,0
2023-01-24T20:44:00Z,0
2023-01-24T20:44:20Z,0
2023-01-24T20:44:40Z,0
2023-01-24T20:45:00Z,0
2023-01-24T20:45:20Z,0
2023-01-24T20:45:40Z,0
2023-01-24T20:46:00Z,0
2023-01-24T20:46:20Z,0
2023-01-24T20:46:40Z,0
2023-01-24T20:47:00Z,0
2023-01-24T20:47:20Z,0
2023-01-24T20:47:40Z,0
2023-01-24T20:48:00Z,0
2023-01-24T20:48:20Z,0
2023-01-24T20:48:40Z,0
2023-01-24T20:49:00Z,0
2023-01-24T20:49:20Z,0
2023-01-24T20:49:40Z,0
2023-01-24T20:50:00Z,0
2023-01-24T20:50:20Z,0
2023-01-24T20:50:40Z,0
2023-01-24T20:51:00Z,0
2023-01-24T20:51:20Z,0
2023-01-24T20:51:40Z,0
2023-01-24T20:52:00Z,0
2023-01-24T20:52:20Z,0
2023-01-24T20:52:40Z,0
2023-01-24T20:53:00Z,0
2023-01-24T20:53:20Z,0
2023-01-24T20:53:40Z,0
2023-01-24T20:54:00Z,0
2023-01-24T20:54:20Z,0
2023-01-24T20:54:40Z,0
2023-01-24T20:55:00Z,0
2023-01-24T20:55:20Z,0
2023-01-24T20:55:40Z,0
2023-01-24T20:56:00Z,0
2023-01-24T20:56:20Z,0
2023-01-24T20:56:40Z,0
2023-01-24T20:57:00Z,0
2023-01-24T20:57:20Z,0
2023-01-24T20:57:40Z,0
2023-01-24T20:58:00Z,0
2023-01-24T20:58:20Z,0
2023-01-24T20:58:40Z,252
2023-01-24T20:59:00Z,252
2023-01-24T20:59:20Z,252
2023-01-24T20:59:40Z,252
2023-01-24T21:00:00Z,252
2023-01-24T21:00:20Z,251.5
2023-01-24T21:00:40Z,251.5
2023-01-24T21:01:00Z,251.5
2023-01-24T21:01:20Z,252
2023-01-24T21:01:40Z,252
2023-01-24T21:02:00Z,251.5
2023-01-24T21:02:20Z,252
2023-01-24T21:02:40Z,251.5
2023-01-24T21:03:00Z,252
2023-01-24T21:03:20Z,251.5
2023-01-24T21:03:40Z,251.5
2023-01-24T21:04:00Z,251
2023-01-24T21:04:20Z,252
2023-01-24T21:04:40Z,251
2023-01-24T21:05:00Z,251
2023-01-24T21:05:20Z,251
2023-01-24T21:05:40Z,251
2023-01-24T21:06:00Z,251
2023-01-24T21:06:20Z,251
2023-01-24T21:06:40Z,251
2023-01-24T21:07:00Z,250.5
2023-01-24T21:07:20Z,250
2023-01-24T21:07:40Z,249.5
2023-01-24T21:08:00Z,250
2023-01-24T21:08:20Z,250
2023-01-24T21:08:40Z,250
2023-01-24T21:09:00Z,250
2023-01-24T21:09:20Z,250.5
2023-01-24T21:09:40Z,251
2023-01-24T21:10:00Z,251.5
2023-01-24T21:10:20Z,251
2023-01-24T21:10:40Z,251
2023-01-24T21:11:00Z,252
2023-01-24T21:11:20Z,251.5
2023-01-24T21:11:40Z,251.5
2023-01-24T21:12:00Z,251
2023-01-24T21:12:20Z,251.5
2023-01-24T21:12:40Z,251
2023-01-24T21:13:00Z,251.5
2023-01-24T21:13:20Z,252
2023-01-24T21:13:40Z,251.5
2023-01-24T21:14:00Z,251.5
2023-01-24T21:14:20Z,251.5
2023-01-24T21:14:40Z,251
2023-01-24T21:15:00Z,251
2023-01-24T21:15:20Z,251
2023-01-24T21:15:40Z,251
2023-01-24T21:16:00Z,251.5
2023-01-24T21:16:20Z,251
2023-01-24T21:16:40Z,251
2023-01-24T21:17:00Z,251.5
2023-01-24T21:17:20Z,251
2023-01-24T21:17:40Z,251
2023-01-24T21:18:00Z,251
2023-01-24T21:18:20Z,251
2023-01-24T21:18:40Z,251.5
2023-01-24T21:19:00Z,251
2023-01-24T21:19:20Z,251.5
2023-01-24T21:19:40Z,251.5
2023-01-24T21:20:00Z,251
2023-01-24T21:20:20Z,251.5
2023-01-24T21:20:40Z,252
2023-01-24T21:21:00Z,252
2023-01-24T21:21:20Z,252
2023-01-24T21:21:40Z,251.5
2023-01-24T21:22:00Z,251.5
2023-01-24T21:22:20Z,252
2023-01-24T21:22:40Z,252
2023-01-24T21:23:00Z,251.5
2023-01-24T21:23:20Z,251
2023-01-24T21:23:40Z,250
2023-01-24T21:24:00Z,251
2023-01-24T21:24:20Z,251
2023-01-24T21:24:40Z,251
2023-01-24T21:25:00Z,251
2023-01-24T21:25:20Z,251
2023-01-24T21:25:40Z,250.5
2023-01-24T21:26:00Z,250
2023-01-24T21:26:20Z,251
2023-01-24T21:26:40Z,251
2023-01-24T21:27:00Z,251.5
2023-01-24T21:27:20Z,251.5
2023-01-24T21:27:40Z,251.5
2023-01-24T21:28:00Z,251
2023-01-24T21:28:20Z,251.5
2023-01-24T21:28:40Z,252
2023-01-24T21:29:00Z,253
2023-01-24T21:29:20Z,253
2023-01-24T21:29:40Z,252
2023-01-24T21:30:00Z,252.5
2023-01-24T21:30:20Z,253
2023-01-24T21:30:40Z,253
2023-01-24T21:31:00Z,253
2023-01-24T21:31:20Z,252.5
2023-01-24T21:31:40Z,252
2023-01-24T21:32:00Z,251.5
2023-01-24T21:32:20Z,252
2023-01-24T21:32:40Z,252
2023-01-24T21:33:00Z,251.5
2023-01-24T21:33:20Z,251
2023-01-24T21:33:40Z,251
2023-01-24T21:34:00Z,252
2023-01-24T21:34:20Z,252
2023-01-24T21:34:40Z,252
2023-01-24T21:35:00Z,251
2023-01-24T21:35:20Z,252
2023-01-24T21:35:40Z,252
2023-01-24T21:36:00Z,251.5
2023-01-24T21:36:20Z,252.5
2023-01-24T21:36:40Z,252
2023-01-24T21:37:00Z,253
2023-01-24T21:37:20Z,252
2023-01-24T21:37:40Z,252
2023-01-24T21:38:00Z,252
2023-01-24T21:38:20Z,252
2023-01-24T21:38:40Z,252
2023-01-24T21:39:00Z,251.5
2023-01-24T21:39:20Z,251.5
2023-01-24T21:39:40Z,252
2023-01-24T21:40:00Z,252
2023-01-24T21:40:20Z,252
2023-01-24T21:40:40Z,252
2023-01-24T21:41:00Z,252
2023-01-24T21:41:20Z,251
2023-01-24T21:41:40Z,251
2023-01-24T21:42:00Z,251
2023-01-24T21:42:20Z,251
2023-01-24T21:42:40Z,251
2023-01-24T21:43:00Z,252
2023-01-24T21:43:20Z,251
2023-01-24T21:43:40Z,251.5
2023-01-24T21:44:00Z,251
2023-01-24T21:44:20Z,251.5
2023-01-24T21:44:40Z,251.5
2023-01-24T21:45:00Z,252
2023-01-24T21:45:20Z,252
2023-01-24T21:45:40Z,252
2023-01-24T21:46:00Z,251.5
2023-01-24T21:46:20Z,251
2023-01-24T21:46:40Z,252
2023-01-24T21:47:00Z,252
2023-01-24T21:47:20Z,252
2023-01-24T21:47:40Z,252
2023-01-24T21:48:00Z,252
